Date,USDJPY,EURUSD,GBPUSD,USDCNH,EURJPY,AUDUSD,EURGBP,EURCHF,USDCAD,AUDCAD,CADJPY,EURCAD,CADCHF,GBPJPY,AUDJPY,CHFJPY,AUDCHF,EURAUD,GBPAUD
10/19/2006,-0.25,-0.175,-0.099,,-0.5,-0.4,0.075,-0.0594,0.2,-0.1,-0.6,-0.0028,,-0.575,-0.8,-0.55,-0.5,0.25,0.25
10/18/2006,-0.225,-0.225,-0.175,,-0.55,-0.4,0.075,-0.0495,0.2,-0.1,-0.6,-0.003,,-0.575,-0.8,-0.3267,-0.5,0.25,0.25
10/17/2006,-0.225,-0.2,-0.175,,-0.55,-0.375,0.075,0.0703,0.2475,-0.1,-0.6,-0.003,,-0.575,-0.8,-0.55,-0.5,0.25,0.25
10/16/2006,-0.175,-0.25,-0.198,,-0.55,-0.4,0.075,-0.0495,0.2,-0.1,-0.6,-0.003,,-0.575,-0.8,-0.3267,-0.5,0.25,0.25
,,,,,,,,,,,,,,,,,,,
10/13/2006,-0.175,-0.225,-0.075,,-0.55,-0.425,0.075,-0.0495,0.2,-0.1,-0.6,-0.003,,-0.575,-0.8,-0.3267,-0.5,0.25,0.25
10/12/2006,-0.125,-0.2,-0.025,,-0.55,-0.425,0.075,-0.0495,0.2,-0.1,-0.6,-0.003,,-0.575,-0.8,-0.3267,-0.5,0.25,0.25
10/11/2006,-0.2,-0.15,-0.1,,-0.775,-0.5,0.075,-0.0495,0.2,-0.2,-0.6,0.15,,-0.6,-0.95,-0.55,-0.5,0.4,
10/10/2006,-0.35,-0.125,-0.025,,-0.775,-0.525,0.075,-0.05,0.2,-0.3,-0.6,-0.0027,,-0.575,-0.95,-0.55,-0.5,0.4,0.5
10/09/2006,-0.35,0,0.025,,-0.75,-0.525,0.075,-0.05,0.1,-0.3,-0.6,0.15,,-0.575,-0.95,-0.6,-0.5,0.4,0.5
,,,,,,,,,,,,,,,,,,,
10/06/2006,-0.5,-0.025,0.025,,-0.75,-0.5,0.075,-0.05,0.198,-0.3,-0.6,0.15,,-0.575,-0.95,-0.75,-0.5,0.4,0.5
10/05/2006,-0.6534,0.0693,0.1,,-0.75,-0.525,0.075,-0.075,0.15,-0.25,-0.6,-0.0027,,-0.575,-0.8936,-0.75,-0.5,0.4,0.5
10/04/2006,-0.725,0.1,0.1,,-0.75,-0.525,0.075,-0.075,0.15,-0.4,-0.6,-0.0027,,-0.575,-0.95,-0.75,-0.5,0.3,0.35
10/03/2006,-0.725,0.1,0.1,,-0.675,-0.45,0.15,-0.075,0,-0.4,-0.6,0.1,,-0.575,-0.8,-0.75,-0.5,0.4,0.4
10/02/2006,-0.675,0.075,0.1,,-0.75,-0.45,0.075,-0.0495,0,-0.4,-0.6,-0.0028,,-0.575,-0.95,-0.6039,-0.5,0.4,0.4
,,,,,,,,,,,,,,,,,,,
09/29/2006,-0.7,0.125,0.1,,-0.8,-0.45,0.2,-0.0495,0,-0.4,-0.6,0.1,,-0.575,-0.95,-0.6039,-0.5,0.4,0.4
09/28/2006,-0.675,0.1625,0.1,,-0.775,-0.45,0.2,-0.1485,0,-0.4,-0.6,-0.0029,,-0.575,-0.9,-0.75,-0.5,0.4,0.4
09/27/2006,-0.675,0.125,0.15,,-0.775,-0.45,0.2,-0.225,0,-0.4,-0.6,0.1,,-0.575,-0.9,-0.6435,-0.5,0.4,0.3
09/26/2006,-0.8,0.15,0.15,,-0.775,-0.45,0.2,-0.1485,0,-0.5,-0.6,-0.0029,,-0.575,-0.9,-0.75,-0.5,0.4,0.5
09/25/2006,-0.825,0.175,0.1,,-0.8,-0.45,0.2,-0.1485,0,-0.35,-0.6,-0.003,,-0.575,-0.9,-0.6237,-0.35,0.4,0.5
,,,,,,,,,,,,,,,,,,,
09/22/2006,-0.85,0.175,0.1,,-0.8,-0.45,0.2,-0.05,0,-0.4,-0.6,0.1,,-0.575,-0.9,-0.75,-0.4,0.4,0.3
09/21/2006,-0.75,0.025,0.075,,-0.8,-0.45,0.2,-0.05,0,-0.4,-0.6,-0.0029,,-0.575,-0.9,-0.75,-0.4,0.35,0.3
09/20/2006,-0.725,0.099,0.075,,-0.8,-0.4,0.2,0.05,0,-0.4,-0.6,-0.0029,,-0.575,-0.9,-0.6138,-0.4,0.35,0.3
09/19/2006,-0.725,0.05,0.15,,-0.8,-0.4,0.2,-0.0099,-0.05,-0.4,-0.55,-0.0029,,-0.575,-0.9,-0.7,-0.4,0.35,0.3
09/18/2006,-0.725,0.175,0.099,,-0.8,-0.5,0.2,-0.0099,-0.025,-0.4,-0.55,-0.003,,-0.575,-0.9,-0.6039,-0.4,0.35,0.3
,,,,,,,,,,,,,,,,,,,
09/15/2006,-0.825,0.175,0.15,,-0.8,-0.5,0.2,-0.15,-0.05,-0.4,-0.55,-0.003,,-0.575,-0.9,-0.8,-0.4,0.35,0.3
09/14/2006,-0.8,0.1625,0.099,,-0.8,-0.5,0.2,-0.15,-0.05,-0.4,-0.55,-0.003,,-0.575,-0.9,-0.6435,-0.4,0.35,0.3
09/13/2006,-0.825,0.15,0.099,,-0.8,-0.4,0.2,-0.225,-0.05,-0.4,-0.55,0.1,,-0.575,-0.9,-0.7,-0.4,0.4,0.3
09/12/2006,-0.825,0.2,0.099,,-0.7,-0.4,0.2,-0.225,-0.1,-0.4,-0.65,-0.0031,,-0.575,-0.9,-0.6435,-0.4,0.15,0.3
09/11/2006,-0.85,0.175,0.1995,,-0.7,-0.4,0.2,-0.225,-0.05,,-0.65,-0.0031,,-0.575,-0.9,0.85,-0.4,0.15,0.3
,,,,,,,,,,,,,,,,,,,
09/08/2006,-0.825,0.175,0.225,,-0.7,-0.4,0.2,-0.225,-0.05,-0.35,-0.65,-0.003,,-0.575,-0.9,-0.7524,-0.4,0.3,0.3
09/07/2006,-0.825,0.175,0.2,,-0.7,-0.3,0.2,-0.225,-0.05,-0.35,-0.65,-0.0031,,-0.575,-0.9,-0.7029,-0.4,0.4,0.25
09/06/2006,-0.825,0.225,0.25,,-0.525,-0.35,0.15,-0.275,-0.15,-0.4,-0.65,-0.0032,,-0.575,-0.9,-0.5544,-0.4,0.4,0.35
09/05/2006,-0.825,0.225,0.25,,-0.525,-0.45,0.15,-0.275,-0.15,-0.4,-0.65,-0.0032,,-0.575,-0.9,-0.6039,-0.4,0.35,0.4
09/04/2006,-0.625,0.2625,0.25,,-0.525,-0.45,0.15,-0.275,-0.05,,,-0.0032,,-0.575,-0.9,-0.4059,,0.4,
,,,,,,,,,,,,,,,,,,,
09/01/2006,-0.625,0.2,0.25,,-0.525,-0.45,0.15,-0.275,0,,,-0.0032,,-0.575,-0.9,-0.3465,,0.4,
08/31/2006,-0.625,0.275,0.25,,-0.525,-0.45,0.15,-0.275,0,,,0.15,,-0.575,-0.9,0.5,,0.4,
08/30/2006,-0.625,0.3,0.225,,-0.525,-0.45,0.25,-0.3,0,,,0.15,,-0.575,-0.9,0.55,,0.4,
08/29/2006,-0.625,0.25,0.25,,-0.525,-0.425,0.25,-0.3,0,,,0.15,,-0.575,-0.9,0.55,,0.4,
08/28/2006,-0.625,0.225,0.275,,-0.55,-0.425,0.25,-0.3,0,,,0.15,,-0.575,-0.9,0.55,,0.4,
,,,,,,,,,,,,,,,,,,,
08/25/2006,-0.675,0.2625,0.275,,-0.525,-0.425,0.25,-0.3,0,,,-0.0032,,-0.575,-0.9,-0.3535,,0.4,
08/24/2006,-0.675,0.25,0.275,,-0.525,-0.425,0.275,-0.3,0,,,-0.0032,,-0.575,-0.9,-0.3535,,0.4,
08/23/2006,-0.675,0.25,0.275,,-0.525,-0.425,0.275,-0.3,0,,,-0.0032,,-0.575,-0.9,-0.3636,,0.4,
08/22/2006,-0.725,0.275,0.275,,-0.525,-0.425,0.275,-0.3,0,,,-0.0032,,-0.575,-0.9,-0.3535,,0.4,
08/21/2006,-0.725,0.325,0.325,,-0.525,-0.425,0.275,-0.3,0,,,-0.0032,,-0.625,-0.9,-0.3636,,0.4,
,,,,,,,,,,,,,,,,,,,
08/18/2006,-0.725,0.25,0.325,,-0.5,-0.425,0.275,-0.3,0,,,-0.0031,,-0.625,-0.9,-0.3535,,0.4,
08/17/2006,-0.675,0.325,0.35,,-0.525,-0.425,0.15,-0.3,0,,,-0.0031,,-0.625,-0.9,-0.3535,,0.4,
08/16/2006,-0.65,0.3,0.25,,-0.525,-0.425,0.15,-0.3,0,,,-0.0032,,-0.625,-0.9,-0.303,,0.4,
08/15/2006,-0.65,0.3,0.25,,-0.45,-0.425,0.15,-0.3,0,,,-0.0032,,-0.625,-0.9,-0.3131,,0.4,
08/14/2006,-0.625,0.275,0.35,,-0.525,-0.425,0.15,-0.3,0,,,-0.0032,,-0.625,-0.9,-0.404,,0.4,
,,,,,,,,,,,,,,,,,,,
08/11/2006,-0.775,0.275,0.3,,-0.6,-0.425,0.15,-0.3,0,,,-0.0032,,-0.625,-0.9,-0.4141,,0.4,
08/10/2006,-0.825,0.325,0.35,,-0.6,-0.425,0.05,-0.3,0,,,0.0977,,-0.625,-0.9,-0.4141,,0.4,
08/09/2006,-0.875,0.325,0.35,,-0.6,-0.425,0.05,-0.3,0,,,0.0976,,-0.625,-0.9,-0.3636,,0.4,
08/08/2006,-0.825,0.325,0.35,,-0.6,-0.425,0.05,-0.3,0,,,0.0976,,-0.625,-0.9,-0.4343,,0.4,
08/07/2006,-0.95,0.325,0.35,,-0.6,-0.425,0.1212,-0.3,0,,,0.15,,-0.65,-0.9,0.6,,0.4,
,,,,,,,,,,,,,,,,,,,
08/04/2006,-0.85,0.3125,0.35,,-0.6,-0.425,0.275,-0.3,0,,,0.0976,,-0.65,-0.9,-0.4343,,0.4,
08/03/2006,-0.9,0.35,0.3,,-0.5,-0.3737,0.1212,-0.3,0,,,0.0977,,-0.6161,-0.912,0.6,,0.4,
08/02/2006,-0.95,0.32,0.3,,-0.6,-0.3737,0.2,-0.3131,0,,,0.0977,,-0.606,-0.9121,-0.4545,,0.4,
08/01/2006,-0.95,0.3488,0.2,,-0.6,-0.404,0.2,-0.303,-0.0101,,,0.0977,,-0.606,-0.9121,-0.4646,,0.4,
07/31/2006,-0.925,0.25,0.2,,-0.5555,-0.2828,0.1919,-0.3,-0.05,,,0.0977,,-0.5555,-0.9121,-0.4141,,,
,,,,,,,,,,,,,,,,,,,
07/28/2006,-0.8,0.25,0.2,,-0.4848,-0.325,0.2,-0.3,0.05,,,0.0977,,-0.4848,-0.6089,-0.3333,,0.4,
07/27/2006,-0.6,0.25,0.2,,-0.5,-0.325,0.25,-0.3,-0.05,,,0.0977,,-0.4646,-0.775,-0.3131,,0.4,
07/26/2006,-0.6,0.15,0.1,,-0.4545,-0.4545,0.2,-0.303,0.05,,,0.0977,,-0.4545,-0.71,-0.303,,0.4,
07/25/2006,-0.55,0.2,0.1,,-0.45,-0.4545,0.1919,-0.3131,0.05,,,0.0977,,-0.404,-0.7099,-0.2525,,,
07/24/2006,-0.625,0.18,0.1,,-0.45,-0.425,0.2,-0.303,0.05,,,0.0977,,-0.404,-0.775,-0.2626,,0.4,
,,,,,,,,,,,,,,,,,,,
07/21/2006,-0.625,0.2,0.1,,-0.45,-0.5,0.275,-0.325,0,,,0.0975,,-0.575,-0.95,-0.2525,,0.4,
07/20/2006,-0.675,0.2,0.1,,-0.45,-0.55,0.275,-0.35,0,,,0.0975,,-0.575,-0.95,-0.3131,,0.4,
07/19/2006,-0.525,0.1,0.1,,-0.45,-0.55,0.3,-0.375,0,,,0.0975,,-0.575,-0.95,-0.303,,0.4,
07/18/2006,-0.525,0.175,0.1,,-0.5,-0.475,0.325,-0.275,-0.0505,,,0.0975,,-0.575,-0.95,-0.3131,,0.4,
07/17/2006,-0.55,0.15,0.1,,-0.5,-0.425,0.35,-0.4,-0.0505,,,0.0975,,-0.575,-0.95,-0.404,,0.4,
,,,,,,,,,,,,,,,,,,,
07/14/2006,-0.8,0.25,0.1,,-0.625,-0.45,0.325,-0.275,-0.0505,,,0.0975,,-0.575,-0.95,-0.404,,0.4,
07/13/2006,-0.825,0.25,0.1,,-0.625,-0.4,0.325,-0.275,-0.0505,,,0.0975,,-0.575,-0.95,-0.404,,0.4,
07/12/2006,-0.825,0.25,0.1,,-0.675,-0.45,0.325,-0.275,-0.0505,,,0.0975,,-0.575,-0.95,-0.404,,0.4,
07/11/2006,-0.9,0.275,0.1,,-0.675,-0.475,0.3,-0.275,-0.0505,,,0.0975,,-0.575,-1.05,-0.5656,,0.4,
07/10/2006,-1.05,0.325,0.1,,-0.65,-0.5,0.3,-0.275,-0.025,,,0.0975,,-0.575,-1.05,-0.5555,,0.4,
,,,,,,,,,,,,,,,,,,,
07/07/2006,-0.95,0.35,0.1,,-0.525,-0.5,0.3,-0.275,-0.05,,,0.0977,,-0.575,-0.9124,-0.505,,0.4,
07/06/2006,-0.9,0.275,0.125,,-0.45,-0.475,0.3,-0.275,-0.025,,,0.0977,,-0.575,-0.925,-0.404,,0.4,
07/05/2006,-0.925,0.3,0.25,,-0.525,-0.5,0.3,-0.275,-0.05,,,0.0976,,-0.575,-1.125,-0.4141,,0.4,
07/04/2006,-1,0.3,0.2,,-0.525,-0.5,0.3,-0.275,-0.0505,,,0.0976,,-0.575,-0.9124,-0.404,,0.4,
07/03/2006,-1.025,0.275,0.2,,-0.55,-0.5,0.3,-0.275,0.025,,,0.0976,,-0.575,-0.9126,-0.4141,,0.4,
,,,,,,,,,,,,,,,,,,,
06/30/2006,-0.875,0.275,0.2,,-0.55,-0.5,0.3,-0.275,-0.0505,,,0.0976,,-0.575,-0.9125,-0.4141,,0.4,
06/29/2006,-0.85,0.25,0.2,,-0.55,-0.675,0.3,-0.3,-0.0505,,,0.0977,,-0.575,-0.9126,-0.404,,0.4,
06/28/2006,-0.725,0.2,0.025,,-0.55,-0.675,0.3,-0.3,-0.0505,,,0.0976,,-0.575,-0.9125,-0.4141,,0.4,
06/27/2006,-0.75,0.15,0.025,,-0.525,-0.675,0.3,-0.3,-0.0505,,,0.0976,,-0.575,-0.9125,-0.404,,0.4,
06/26/2006,-0.675,0.225,0.025,,-0.525,-0.675,0.3,-0.35,-0.025,,,0.0976,,-0.575,-0.9125,-0.404,,0.4,
,,,,,,,,,,,,,,,,,,,
06/23/2006,-0.725,0.2,0.1,,-0.5,-0.55,0.3,-0.35,-0.025,,,0.0976,,-0.575,-0.9126,-0.404,,,
06/22/2006,-0.775,0.25,0.1,,-0.5,-0.5,0.3,-0.35,-0.0505,,,0.0976,,-0.6,-0.9126,-0.404,,,
06/21/2006,-0.7,0.225,0.1,,-0.5,-0.5,0.3,-0.35,-0.025,,,0.0976,,-0.6,-0.9126,-0.4141,,,
06/20/2006,-0.7,0.225,0.1,,-0.5,-0.6,0.3,-0.35,0.0498,,,0.0976,,-0.6,-0.9125,-0.3636,,,
06/19/2006,-0.7,0.225,0.1,,-0.55,-0.625,0.3,-0.35,-0.0505,,,0.0976,,-0.6,-0.9126,-0.3636,,,
,,,,,,,,,,,,,,,,,,,
06/16/2006,-0.75,0.225,0.1,,-0.55,-0.625,0.3,-0.35,-0.0606,,,0.0976,,-0.6,-1.075,-0.404,,,
06/15/2006,-0.8,0.175,0.05,,-0.55,-0.625,0.3,-0.35,-0.0505,,,0.0976,,-0.6,-1.3168,-0.404,,,
06/14/2006,-0.75,0.225,0.05,,-0.55,-0.625,0.35,-0.35,-0.0505,,,0.0976,,-0.6,-1.3168,-0.4141,,,
06/13/2006,-0.75,0.2,0.05,,-0.5,-0.625,0.35,-0.35,-0.0505,,,0.0976,,-0.6,-1.3168,-0.404,,,
06/12/2006,-0.775,0.225,0.05,,-0.5,-0.55,0.35,-0.35,-0.1111,,,0.0976,,-0.6,-1.3167,-0.4343,,,
,,,,,,,,,,,,,,,,,,,
06/09/2006,-0.775,0.225,0.05,,-0.5,-0.55,0.35,-0.35,-0.101,,,0.0976,,-0.6,-1.3167,-0.4343,,,
06/08/2006,-0.775,0.225,0.175,,-0.5,-0.55,0.35,-0.375,0.025,,,0.0976,,-0.6,-1.3169,-0.4141,,,
06/07/2006,-0.95,0.3,0.3,,-0.5,-0.625,0.35,-0.375,-0.0505,,,0.0976,,-0.6,-1.3171,-0.3535,,,
06/06/2006,-1.15,0.4,0.25,,-0.5,-0.65,0.3,-0.35,-0.175,,,0.0976,,-0.6,-1.3172,-0.3636,,,
06/05/2006,-1.325,0.4,0.35,,-0.5,-0.65,0.3,-0.35,-0.1,,,0.0975,,-0.6,-1.3171,-0.3838,,,
,,,,,,,,,,,,,,,,,,,
06/02/2006,-1.313,0.4,0.25,,-0.5353,-0.675,0.3,-0.35,-0.0606,,,0.0974,,-0.5353,-1.3172,-0.3838,,,
06/01/2006,-1.2,0.3,0.3,,-0.5,-0.7,0.275,-0.375,-0.0505,,,0.0974,,-0.6,-1.3679,-0.5151,,,
05/31/2006,-1.25,0.35,0.275,,-0.625,-0.5,0.275,-0.375,-0.1,,,0.0974,,-0.625,-1.3679,-0.5555,,,
05/30/2006,-1.35,0.4,0.2,,-0.7,-0.525,0.3,-0.4,-0.0505,,,0.0974,,-0.6969,-1.5195,-0.5656,,,
05/29/2006,-1.35,0.35,0.35,,-0.7,-0.707,0.27,-0.3535,-0.025,,,0.0974,,-0.625,-1.525,-0.5656,,,
,,,,,,,,,,,,,,,,,,,
05/26/2006,-1.2625,0.35,0.2,,-0.7,-0.625,0.3,-0.35,-0.0505,,,0.0974,,-0.7171,-1.5197,-0.5656,,,
05/25/2006,-1.3,0.35,0.3,,-0.7171,-0.625,0.3,-0.35,-0.0505,,,0.0974,,-0.6969,-1.475,-0.5555,,,
05/24/2006,-1.35,0.35,0.3,,-0.7,-0.7,0.3,-0.35,-0.0101,,,0.0974,,-0.707,-1.475,-0.5555,,,
05/23/2006,-1.4,0.4,0.25,,-0.7,-0.675,0.3,-0.3,-0.1,,,0.0974,,-0.625,-1.475,-0.5656,,,
05/22/2006,-1.4,0.35,0.25,,-0.6,-0.775,0.3,-0.35,-0.0505,,,0.0974,,-0.6969,-1.5196,-0.5555,,,
,,,,,,,,,,,,,,,,,,,
05/19/2006,-1.3,0.3,0.25,,-0.625,-0.575,0.3,-0.404,-0.125,,,0.0975,,-0.808,-1.7216,-0.6565,,,
05/18/2006,-1.45,0.275,0.4,,-0.7,-0.675,0.25,-0.3,-0.125,,,0.0975,,-0.775,-1.7216,-0.6666,,,
05/17/2006,-1.4,0.3,0.35,,-0.75,-0.475,0.3,-0.404,-0.125,-0.45,-1.4,0.0975,,-0.8585,-1.475,-0.7171,-0.8,0.55,0.55
05/16/2006,-1.5,0.4,0.45,,-0.6,-0.575,0.25,-0.3,-0.125,,,0.0975,,-0.775,-1.7217,-0.606,,,
05/15/2006,-1.6,0.425,0.45,,-0.775,-0.5,0.225,-0.275,-0.075,,,0.0977,,-0.875,-1.475,-0.6565,,,
,,,,,,,,,,,,,,,,,,,
05/12/2006,-1.6,0.4,0.475,,-0.65,-0.202,0.3,0.4,-0.101,,,0.0977,,-0.675,-1.4185,-0.6666,,,
05/11/2006,-1.45,0.4,0.3,,-0.65,-0.225,0.225,-0.3,-0.1515,,,0.0977,,-0.7373,-1.4182,-0.5858,,,
05/10/2006,-1.55,0.4,0.3,,-0.75,-0.15,0.225,-0.2828,-0.1515,,,0.0976,,-0.7272,-1.2666,-0.5858,,,
05/09/2006,-1.275,0.375,0.25,,-0.65,-0.35,0.3,-0.25,-0.1515,,,0.0977,,-0.6161,-1.2666,-0.4646,,,
05/08/2006,-1.3,0.4,0.35,,-0.65,-0.2,0.225,-0.3,-0.125,,,0.0976,,-0.675,-1.1151,-0.4545,,,
,,,,,,,,,,,,,,,,,,,
05/05/2006,-1.2,0.35,0.3,,-0.606,-0.175,0.15,-0.2828,-0.075,,,0.0976,,-0.6161,-1.0138,-0.4646,,,
05/04/2006,-1.1,0.4,0.3,,-0.55,-0.2,0.25,-0.3,-0.1818,,,0.0976,,-0.5,-1.0138,-0.3535,,,
05/03/2006,-1.15,0.4,0.3,,-0.55,-0.2525,0.15,-0.2828,-0.225,,,0.0976,,-0.5555,-1.417,-0.404,,,
05/02/2006,-1.15,0.35,0.3,,-0.55,-0.325,0.2424,-0.2626,-0.2828,,,0.0958,,-0.5555,-1.4179,-0.4141,,,
05/01/2006,-1.25,0.4,0.3,,-0.55,-0.275,0.3,-0.15,-0.202,,,0.096,,-0.5,-1.4179,-0.4141,,,
,,,,,,,,,,,,,,,,,,,
04/28/2006,-1.1,0.375,0.25,,-0.55,-0.275,0.275,-0.15,-0.125,,,0.096,,-0.5,-1.4179,-0.3636,,,
04/27/2006,-1.25,0.375,0.25,,-0.55,-0.275,0.275,-0.15,-0.101,,,-0.0049,,-0.505,-1.3421,-0.3535,,,
04/26/2006,-0.875,0.4,0.25,,-0.55,-0.3,0.275,-0.15,-0.101,,,-0.0052,,-0.5555,-1.175,-0.404,,,
04/25/2006,-1.05,0.4,0.1,,-0.6,-0.375,0.275,-0.1515,-0.1111,,,-0.0052,,-0.6363,-1.225,-0.4848,,,
04/24/2006,-1.25,0.4,0.2,,-0.5,-0.4,0.3,-0.15,0.025,,,-0.0052,,-0.4,-1.55,-0.4646,,,
,,,,,,,,,,,,,,,,,,,
04/21/2006,-0.9,0.43,0.25,,-0.5,-0.5,0.3,-0.15,0.025,,,-0.0051,,-0.4,-1.0642,-0.3636,,,
04/20/2006,-0.7,0.4,0.25,,-0.35,-0.375,0.2,-0.1616,-0.025,,,-0.0051,,-0.4,-0.9126,-0.2626,,,
04/19/2006,-0.7,0.4,-0.25,,-0.4,-0.375,0.2,-0.05,0.0998,,,-0.0052,,-0.4,-0.9126,-0.2828,,,
04/18/2006,-0.75,0.35,0.15,,-0.375,-0.425,0.25,-0.05,0.05,,,-0.0052,,-0.4,-1.1652,-0.303,,,
04/17/2006,-0.55,0.275,-0.05,,-0.375,-0.525,0.25,-0.0505,0.075,,,-0.0052,,-0.4,-1.1651,-0.303,,,
,,,,,,,,,,,,,,,,,,,
04/14/2006,-0.6,0.225,-0.05,,-0.4545,-0.525,0.3,-0.05,0.0404,,,-0.0049,,-0.4545,-0.725,-0.303,,,
04/13/2006,-0.6,0.225,-0.05,,-0.375,-0.475,0.3,-0.05,0.2,,,-0.0049,,-0.425,-1.1651,-0.3131,,,
04/12/2006,-0.625,0.3,-0.05,,-0.375,-0.525,0.3,-0.05,-0.025,,,-0.0049,,-0.4545,-1.166,-0.3131,,,
04/11/2006,-0.5,0.3,0.05,,-0.3,-0.4545,0.25,-0.05,-0.025,,,-0.0052,,-0.45,-0.925,-0.3636,,,
04/10/2006,-0.55,0.225,0.05,,-0.325,-0.55,0.25,-0.05,-0.025,,,-0.0053,,-0.45,-1.1662,-0.3636,,,
,,,,,,,,,,,,,,,,,,,
04/07/2006,-0.8,0.275,0.05,,-0.45,-0.55,0.35,-0.05,0.0404,,,-0.0053,,-0.45,-0.925,-0.3636,,,
04/06/2006,-0.8,0.3125,0.05,,-0.45,-0.55,0.4,-0.05,0.05,,,-0.0053,,-0.45,-0.975,-0.2626,,,
04/05/2006,-0.7,0.4,0.05,,-0.45,-0.7,0.4,0,0.2,,,-0.0055,,-0.45,-1.4191,-0.2626,,,
04/04/2006,-0.75,0.35,0.05,,-0.45,-0.725,0.4,-0.0505,0.15,,,-0.0052,,-0.45,-1.025,-0.2828,,,
04/03/2006,-0.7,0.275,-0.1515,,-0.45,-0.75,0.4,-0.1,0.275,,,-0.0052,,-0.45,-1.4191,-0.3838,,,
,,,,,,,,,,,,,,,,,,,
03/31/2006,-0.675,0.275,-0.1,,-0.45,-0.7,0.4,-0.1,0.2,,,-0.0101,,-0.45,-1.4241,-0.3838,,,
03/30/2006,-0.7,0.35,-0.1,,-0.45,-0.725,0.35,-0.15,0.275,,,-0.0101,,-0.45,-1.4241,-0.3838,,,
03/29/2006,-0.675,0.225,-0.1,,-0.45,-0.9,0.35,-0.1,0.3,,,0.005,,-0.45,-1.414,-0.3838,,,
03/28/2006,-0.6,0.275,-0.1,,-0.65,-0.75,0.35,-0.1,0.325,,,-0.0101,,-0.6875,-1.225,-0.3838,,,
03/27/2006,-0.7,0.2,-0.1,,-0.45,-0.825,0.3,-0.1,0.275,,,,,-0.6875,-0.825,,,,
,,,,,,,,,,,,,,,,,,,
03/24/2006,-0.7,0.2,-0.0505,,-0.45,-0.85,0.35,-0.05,0.275,,,-0.0101,,-0.6875,-1.0605,-0.303,,,
03/23/2006,-0.6,0.1748,-0.05,,-0.35,-0.775,0.35,-0.05,0.3,,,-0.0101,,-0.4646,-1.0706,-0.303,,,
03/22/2006,-0.65,0.25,0,,-0.5,-0.675,0.35,-0.05,0.35,,,,,-0.6875,-1.0706,-0.3131,,,
03/21/2006,-0.75,0.25,-0.05,,-0.5,-0.65,0.275,0,0.2,,,-0.0101,,-0.6875,-1.0605,-0.303,,,
03/20/2006,-0.8,0.275,-0.05,,-0.5,-0.6,0.275,0,0.15,,,-0.0101,,-0.4545,-1.0605,-0.3131,,,
,,,,,,,,,,,,,,,,,,,
03/17/2006,-0.725,0.375,-0.05,,-0.45,-0.425,0.275,0,0.05,,,,,-0.4545,-1.0201,-0.3131,,,
03/16/2006,-0.65,0.3,-0.05,,-0.45,-0.425,0.275,-0.1,0.05,,,-0.0101,,-0.4646,-0.707,-0.303,,,
03/15/2006,-0.65,0.25,-0.0707,,-0.45,-0.425,0.275,-0.0505,0.05,,,0.005,,-0.4545,-0.707,-0.3131,,,
03/14/2006,-0.65,0.25,-0.2,,-0.45,-0.45,0.3,-0.1,0.1,,,-0.0101,,-0.4545,-0.7171,-0.3131,,,
03/13/2006,-0.5,0.15,-0.2,,-0.45,-0.45,0.375,-0.1,0.2,,,0.0099,,-0.4646,-0.7171,-0.303,,,
,,,,,,,,,,,,,,,,,,,
03/10/2006,-0.5,0.15,-0.2,,-0.4,-0.425,0.2,-0.125,0.2,,,,,-0.4646,-0.8181,-0.303,,,
03/09/2006,-0.6,0.175,-0.2,,-0.45,-0.425,0.25,-0.1,0.2,,,-0.0101,,-0.4646,-0.8181,-0.303,,,
03/08/2006,-0.65,0.175,-0.101,,-0.4,-0.2,0.25,-0.125,0.1,,,-0.0101,,-0.6875,-0.8181,-0.3535,,,
03/07/2006,-0.675,0.175,-0.05,,-0.4,-0.2,0.3,-0.125,0.075,,,-0.0101,,-0.6875,-0.8181,-0.3636,,,
03/06/2006,-0.75,0.23,-0.05,,-0.4,-0.2,0.3,-0.125,0,,,,,-0.505,-0.808,-0.3636,,,
,,,,,,,,,,,,,,,,,,,
03/03/2006,-0.6,0.2,-0.101,,-0.4,-0.2,0.3,-0.125,-0.025,,,-0.0101,,-0.505,-0.808,-0.3636,,,
03/02/2006,-0.875,0.175,-0.101,,-0.6,-0.4,0.2,-0.125,-0.025,,,-0.0101,,-0.505,-0.808,-0.3636,,,
03/01/2006,-0.75,0.1,-0.0505,,-0.55,-0.325,0.2,-0.125,-0.0101,,,-0.0101,,-0.6161,-0.875,-0.4545,,,
02/28/2006,-0.825,0.1,-0.1515,,-0.65,-0.375,0.2,-0.1,0.075,,,-0.0101,,-0.606,-0.7676,-0.4646,,,
02/27/2006,-0.85,0.1248,-0.2,,-0.6,-0.375,0.2,-0.125,0.075,,,0.0099,,-0.6161,-0.7575,-0.4545,,,
,,,,,,,,,,,,,,,,,,,
02/24/2006,-0.7,0.08,-0.202,,-0.505,-0.375,0.2222,-0.0505,0.075,,,-0.0101,,-0.505,-0.525,-0.3636,,,
02/23/2006,-0.65,0.05,-0.202,,-0.4141,-0.404,0.25,-0.1,0.075,,,-0.0101,,-0.4141,-0.7575,-0.2525,,,
02/22/2006,-0.5,0.1097,-0.25,,-0.35,-0.325,0.25,-0.1,0.075,,,-0.0101,,-0.4141,-0.525,-0.2525,,,
